Open,High,Low,Volume,Predicted Price
67.420502,68.433998,67.324501,1,67.66267132191491
67.400002,68.6875,67.365997,1,67.89777921823377
67.581497,69.916,67.550003,1,68.8716685578641
70.023003,70.175003,69.578003,1,69.34211146188824
69.740997,70.592499,69.6315,1,69.85200248084055
71.096497,71.433998,70.510498,1,70.44542405938535
71.473503,71.747002,70.980003,1,70.84722202351902
71.762497,72.073997,71.268501,1,71.16472478130979
72.0,72.1315,71.388496,1,71.17403364103664
71.651001,72.039001,71.583,1,71.44624887707235
72.272499,72.535004,72.0,1,71.81249806864228
73.126999,74.027496,72.827499,1,73.12793829387041
73.949997,74.494003,73.510498,1,73.57225803612738
74.486504,75.028999,74.133003,1,74.17572670578045
74.377502,74.675003,74.015999,1,73.87542166381708
74.640999,74.709999,73.158997,1,73.08453891786206
71.577003,71.829002,70.974998,1,70.84915145976667
72.086998,72.739998,71.517998,1,71.68818705678879
72.922997,73.207001,72.269501,1,72.17977298800926
71.904999,72.762497,71.75,1,71.98632648774912
73.392998,73.483498,71.352997,1,71.41255337489258
73.082497,74.315002,72.830498,1,73.3713982540095
72.724503,73.366997,71.101501,1,71.48848420029277
73.180496,73.228996,71.484001,1,71.43861311111186
72.598999,74.078003,72.524002,1,73.2129403145867
73.369499,74.262497,73.2705,1,73.52280201657302
73.861504,75.444,73.760002,1,74.53363903064013
75.663498,76.494003,75.272499,1,75.54147100383598
75.792999,76.014999,75.433502,1,75.23656741427645
75.5,76.297501,75.199997,1,75.42457515988133
75.726501,76.002502,75.277496,1,75.14031537150224
75.717003,76.528,75.550499,1,75.757023134865
76.360001,76.537003,76.049004,1,75.80820979070054
75.9505,76.3535,75.212997,1,75.23322327316733
75.228996,75.547501,73.9245,1,74.00104247474879
71.152496,71.819,70.3395,1,70.57109567098118
71.550003,71.842499,69.021004,1,69.33568844638893
69.749001,70.683502,68.827499,1,69.28341609867877
67.957001,68.470001,65.711998,1,66.13001164529294
63.7155,67.122498,63.4105,1,65.59698878880174
67.569504,69.373497,66.260002,1,67.45313513470582
69.884003,70.4095,66.461998,1,67.14130149385218
67.947998,69.139,66.849998,1,67.535728097727
67.277496,67.681503,65.082001,1,65.40670539195426
63.497501,65.137497,62.8605,1,63.7837243975772
60.248001,62.636501,59.902,1,61.32585584740659
62.719501,63.7925,60.725498,1,61.50888364380596
62.413502,62.8465,59.556999,1,60.04058565064774
56.131001,59.4375,55.4235,1,57.61409898287235
58.7495,60.720001,55.614498,1,57.315110321605204
54.480499,57.273499,53.354,1,55.24492046049442
54.532001,56.299999,52.455002,1,53.774513681144114
