Date,Close,Predicted Price
2014-09-29,99.620003,-421.5048201334291
2014-10-06,100.730003,-920.549458846074
2014-10-13,97.669998,-1209.292430105457
2014-10-20,105.220001,-1202.4444658945913
2014-10-27,108.0,-695.2959300436371
2014-11-03,109.010002,-619.1912324047094
2014-11-10,114.18,-635.1399192578567
2014-11-17,116.470001,-734.4440891768727
2014-11-24,118.93,-543.8847791256337
2014-12-01,115.0,-858.0454066900561
2014-12-08,109.730003,-835.8500394594722
2014-12-15,111.779999,-1088.894040819268
2014-12-22,113.989998,-321.42970413075204
2014-12-29,109.330002,-444.8148559427949
2015-01-05,112.010002,-922.788182587038
2015-01-12,105.989998,-999.1373260508728
2015-01-19,112.980003,-612.9139489306447
2015-01-26,117.160004,-1582.1203704374466
2015-02-02,118.93,-868.0735331280972
2015-02-09,127.080002,-979.4049214544424
2015-02-16,129.5,-579.6284737136925
2015-02-23,128.460007,-1211.300070448803
2015-03-02,126.599998,-772.3999309485442
2015-03-09,123.589996,-1065.2802826516938
2015-03-16,125.900002,-844.4127382702949
2015-03-23,123.25,-638.4526231690653
2015-03-30,125.32,-465.3342178415776
2015-04-06,127.099998,-536.8370119431992
2015-04-13,124.75,-498.3692935238304
2015-04-20,130.279999,-626.7686409351886
2015-04-27,128.949997,-1405.5507492864997
2015-05-04,127.620003,-865.0791951249428
2015-05-11,128.770004,-632.0245939961547
2015-05-18,132.539993,-659.9074111692996
2015-05-25,130.279999,-591.9042583682666
2015-06-01,128.649994,-492.604223245859
2015-06-08,127.169998,-674.7112559049988
2015-06-15,126.599998,-595.9138803871418
2015-06-22,126.75,-584.2372418826071
2015-06-29,126.440002,-424.4308302599455
2015-07-06,123.279999,-880.2636913679776
2015-07-13,129.619995,-561.6439906966067
2015-07-20,124.5,-1128.718086081573
2015-07-27,121.300003,-576.1597768405968
2015-08-03,115.519997,-1287.5605238542214
2015-08-10,115.959999,-1142.0616208262736
2015-08-17,105.760002,-1055.4745979866452
2015-08-24,113.290001,-1716.0754451483751
2015-08-31,109.269997,-976.1106787863476
2015-09-07,114.209999,-808.4907983949613
2015-09-14,113.449997,-897.0637275870719
2015-09-21,114.709999,-769.3165842137639
2015-09-28,110.379997,-1034.2875343972987
2015-10-05,112.120003,-843.3397955180159
2015-10-12,111.040001,-563.4617452706095
2015-10-19,119.080002,-689.9032545149796
2015-10-26,119.5,-1057.129379099163
2015-11-02,121.059998,-589.1392058238839
2015-11-09,112.339996,-674.2787911819412
2015-11-16,119.300003,-574.7443218302465
2015-11-23,117.809998,-282.05393045654097
2015-11-30,119.029999,-637.29699735351
2015-12-07,113.18,-572.9470076908163
2015-12-14,106.029999,-1040.3072660214978
2015-12-21,108.029999,-354.2545050311011
2015-12-28,105.260002,-343.3140128888044
2016-01-04,96.959999,-1152.2153983422268
2016-01-11,97.129997,-1007.9279363106434
2016-01-18,101.419998,-789.9750456575347
2016-01-25,97.339996,-1291.157681281339
2016-02-01,94.019997,-696.3101478033171
2016-02-08,93.989998,-746.9735052496096
2016-02-15,96.040001,-515.7677676680978
2016-02-22,96.910004,-484.403629349071
2016-02-29,103.010002,-633.4412685586415
2016-03-07,102.260002,-465.8006867042616
2016-03-14,105.919998,-558.2074039275174
2016-03-21,105.669998,-330.2262915074263
2016-03-28,109.989998,-430.8097961619124
2016-04-04,108.660004,-421.14948096557146
2016-04-11,109.849998,-480.19506459224
2016-04-18,105.68,-583.3645616647879
2016-04-25,93.739998,-1177.263081255668
2016-05-02,92.720001,-727.3861692361602
2016-05-09,90.519997,-696.417017019226
2016-05-16,95.220001,-680.9448771828577
2016-05-23,100.349998,-643.5475354046104
2016-05-30,97.919998,-411.4320682743472
2016-06-06,98.830002,-354.5572190046946
2016-06-13,95.330002,-602.3129419928515
2016-06-20,93.400002,-659.23882460077
2016-06-27,95.889999,-577.2607477424456
2016-07-04,96.68,-315.14989881952164
2016-07-11,98.779999,-422.20554679719805
2016-07-18,98.660004,-437.68587878019446
2016-07-25,104.209999,-833.2172588795282
2016-08-01,107.480003,-513.5211715640647
2016-08-08,108.18,-345.52310593025913
2016-08-15,109.360001,-372.805003409752
2016-08-22,106.940002,-343.3521493605232
2016-08-29,107.730003,-377.98789648146897
2016-09-05,103.129997,-510.3574449216961
2016-09-12,114.919998,-1301.5059019327573
2016-09-19,112.709999,-619.672446569311
2016-09-26,113.050003,-456.0861080011673
2016-10-03,114.059998,-345.60828929486416
2016-10-10,117.629997,-642.9135732384517
2016-10-17,116.599998,-305.92711460392644
2016-10-24,113.720001,-650.9237751733136
2016-10-31,108.839996,-460.0551310809083
2016-11-07,108.43,-646.348634392869
2016-11-14,110.059998,-615.7309592229898
2016-11-21,111.790001,-231.448961942643
2016-11-28,109.900002,-456.516639270615
2016-12-05,113.949997,-441.7478564201723
2016-12-12,115.970001,-595.3468627054705
2016-12-19,116.519997,-295.9342332004322
2016-12-26,115.82,-192.5377576312733
2017-01-02,117.910004,-261.82387089446104
2017-01-09,119.040001,-386.4814146079176
2017-01-16,120.0,-304.2391737158864
2017-01-23,121.949997,-332.4960963708904
2017-01-30,129.080002,-782.1365445362073
2017-02-06,132.119995,-365.4850703247327
2017-02-13,135.720001,-362.8737977986106
2017-02-20,136.660004,-184.1090801316772
2017-02-27,139.779999,-325.7856663755744
2017-03-06,139.139999,-225.36687400942168
2017-03-13,139.990005,-302.5417547767923
2017-03-20,140.639999,-330.943970679565
2017-03-27,143.660004,-320.2824144398435
2017-04-03,143.339996,-239.7743257609248
2017-04-10,141.050003,-177.9635134600199
2017-04-17,142.270004,-183.65316069670925
2017-04-24,143.649994,-188.04109934937617
2017-05-01,148.960007,-491.5943381292451
2017-05-08,156.100006,-477.5082081925652
2017-05-15,153.059998,-421.8887891140516
2017-05-22,153.610001,-221.8465751526981
2017-05-29,155.449997,-169.58790116471258
2017-06-05,148.979996,-430.9680260537266
2017-06-12,142.270004,-659.2152772707315
2017-06-19,146.279999,-339.357484889016
2017-06-26,144.020004,-318.94606254251534
2017-07-03,144.179993,-145.40890462921897
2017-07-10,149.039993,-257.47436671453715
2017-07-17,150.270004,-235.8778122527293
2017-07-24,149.5,-235.17239547138237
2017-07-31,156.389999,-473.7629754330678
2017-08-07,157.479996,-392.51131173749576
2017-08-14,157.5,-330.97578398330404
2017-08-21,159.860001,-252.6319113295657
2017-08-28,164.050003,-296.10460541068403
2017-09-04,158.630005,-210.57440876291332
