Date,Close,Predicted Price
2020-01-02,94.900497,-199.6853904078386
2020-01-03,93.748497,-180.56120171740895
2020-01-06,95.143997,-201.6173634339096
2020-01-07,95.343002,-199.9447394951424
2020-01-08,94.598503,-160.99469517977423
2020-01-09,95.052498,-135.87497281984824
2020-01-10,94.157997,-113.94435733008189
2020-01-13,94.565002,-108.56011283367148
2020-01-14,93.472,-157.77783271958344
2020-01-15,93.100998,-118.21281036078084
2020-01-16,93.897003,-100.55026451969552
2020-01-17,93.236,-198.3719780994471
2020-01-21,94.599998,-176.32488011467964
2020-01-22,94.373001,-140.138984895899
2020-01-23,94.228996,-87.43795966640619
2020-01-24,93.082001,-181.7593149359598
2020-01-27,91.417,-165.81611057596177
2020-01-28,92.662498,-112.67030351041582
2020-01-29,92.900002,-59.2536247037026
2020-01-30,93.533997,-368.1092440250235
2020-01-31,100.435997,-1033.4561161212075
2020-02-03,100.209999,-327.9870217793449
2020-02-04,102.483498,-283.6118716406732
2020-02-05,101.9935,-217.1423394438021
2020-02-06,102.511497,-130.26352390983644
2020-02-07,103.963997,-267.4534111243365
2020-02-10,106.695503,-262.5263863836013
2020-02-11,107.540001,-310.6414836811434
2020-02-12,108.0,-134.77587992717272
2020-02-13,107.4935,-113.15006069399676
2020-02-14,106.7435,-83.4994494807255
2020-02-18,107.783501,-107.19434204421898
2020-02-19,108.511002,-78.17970795020435
2020-02-20,107.654999,-121.48408202778552
2020-02-21,104.7985,-233.7606768513036
2020-02-24,100.4645,-376.3450549464965
2020-02-25,98.637001,-354.43222001888535
2020-02-26,98.9795,-281.15140939272555
2020-02-27,94.214996,-497.3672457315346
2020-02-28,94.1875,-597.5420782237279
2020-03-02,97.697502,-397.2091935156826
2020-03-03,95.449501,-453.06936739835726
2020-03-04,98.791496,-250.50787647078695
2020-03-05,96.2015,-249.46609454950675
2020-03-06,95.054497,-289.63895248729267
2020-03-09,90.030502,-477.9461214245005
2020-03-10,94.591003,-427.62421813151616
2020-03-11,91.042999,-318.92342114168474
2020-03-12,83.830498,-740.9517613761399
2020-03-13,89.25,-556.0759445911549
2020-03-16,84.457497,-564.0037912930013
2020-03-17,90.391998,-707.0842451165955
2020-03-18,91.5,-612.1705762354632
2020-03-19,94.046501,-662.7655569676017
2020-03-20,92.304497,-622.1870158651343
2020-03-23,95.141502,-474.92904509658536
2020-03-24,97.004997,-425.2849598472148
2020-03-25,94.292,-376.5498205933144
2020-03-26,97.774498,-356.8940292561406
2020-03-27,95.004997,-297.1869059365638
2020-03-30,98.197502,-348.96981166947324
2020-03-31,97.486,-275.0988396056869
2020-04-01,95.385002,-205.11313748798344
2020-04-02,95.941498,-220.6349041180688
2020-04-03,95.329498,-168.08610372661738
2020-04-06,99.879501,-321.987778695166
2020-04-07,100.580002,-272.1058681001192
2020-04-08,102.150002,-188.5754168093527
2020-04-09,102.138,-237.35078376829213
2020-04-13,108.443497,-382.4222284252463
2020-04-14,114.166,-476.52389973629016
2020-04-15,115.384003,-385.2954017206514
2020-04-16,120.4095,-755.9959537558957
2020-04-17,118.75,-460.540193406545
2020-04-20,119.680496,-299.29202990993343
2020-04-21,116.405998,-429.085648494039
2020-04-22,118.1745,-188.51649277858263
2020-04-23,119.972504,-249.22066045895295
2020-04-24,120.511002,-159.38921088051117
2020-04-27,118.800003,-292.5327381740819
2020-04-28,115.704002,-268.1457152161638
2020-04-29,118.635498,-216.788027103724
2020-04-30,123.699997,-572.716780711185
2020-05-01,114.302002,-597.4767730082168
2020-05-04,115.7995,-239.33397784026184
2020-05-05,115.889999,-120.4538921007761
2020-05-06,117.563004,-110.33564706925112
2020-05-07,118.380501,-130.24464211080823
2020-05-08,118.980499,-115.3783218038279
2020-05-11,120.449997,-117.46001560780316
2020-05-12,117.847504,-105.74089443239087
2020-05-13,118.396004,-230.02598840993957
2020-05-14,119.442497,-147.2267208441475
2020-05-15,120.488998,-189.311169242605
2020-05-18,121.313004,-197.262991828425
2020-05-19,122.466499,-191.5473827035299
2020-05-20,124.897003,-167.2917683897856
2020-05-21,122.336998,-249.2088951642775
2020-05-22,121.844002,-86.89770000598176
2020-05-26,121.093002,-138.9715148374191
2020-05-27,120.519501,-251.1012881733037
2020-05-28,120.055,-111.80128266521834
2020-05-29,122.1185,-134.9520478624488
2020-06-01,123.552002,-90.38928565996297
2020-06-02,123.620499,-61.9260981967204
2020-06-03,123.919998,-71.05995963183143
2020-06-04,123.029999,-91.24281842238948
2020-06-05,124.150002,-117.62454844556764
2020-06-08,126.203003,-163.97865310710858
2020-06-09,130.042999,-247.43547416013155
2020-06-10,132.372498,-226.20537943112228
2020-06-11,127.898003,-292.75729250602416
2020-06-12,127.250999,-269.3611024707168
2020-06-15,128.634003,-154.1506803966641
2020-06-16,130.763504,-132.28609659976274
2020-06-17,132.048996,-83.89620057588922
2020-06-18,132.699005,-49.19762414112837
2020-06-19,133.750504,-287.2777047078499
2020-06-22,135.690994,-99.34186031113632
2020-06-23,138.220505,-170.46693372250877
2020-06-24,136.720001,-192.8037226969124
2020-06-25,137.729004,-80.0901734358381
2020-06-26,134.643494,-338.2651907115249
2020-06-29,134.018997,-175.6074491446629
2020-06-30,137.940994,-137.91090561822034
2020-07-01,143.934998,-320.9547430875725
2020-07-02,144.514999,-334.9802991001446
2020-07-06,152.852005,-350.2642227302227
2020-07-07,150.005997,-232.6649795200356
2020-07-08,154.055496,-214.24889807546427
2020-07-09,159.1315,-308.61102364547764
2020-07-10,160.0,-241.68854079631348
2020-07-13,155.199997,-403.80435940201846
2020-07-14,154.199997,-376.6849835663068
2020-07-15,150.443497,-271.5310141561601
2020-07-16,149.994995,-317.32989841649726
2020-07-17,148.098495,-198.538116925132
2020-07-20,159.841995,-396.43607714916095
2020-07-21,156.914505,-289.2771673690146
2020-07-22,154.995499,-144.4651201397516
2020-07-23,149.327499,-262.53332745129995
2020-07-24,150.445496,-261.9392758150844
2020-07-27,152.760498,-151.4994705171692
2020-07-28,150.016495,-76.84265367668728
2020-07-29,151.676498,-66.48981113159397
2020-07-30,152.593994,-293.4455840969363
2020-07-31,158.233994,-430.63187747042775
2020-08-03,155.594498,-213.84506897198244
