Date,Close,Predicted Price
2020-01-02,94.900497,93.76375056991218
2020-01-03,93.748497,93.61599990409712
2020-01-06,95.143997,94.22074054794108
2020-01-07,95.343002,94.66246586569342
2020-01-08,94.598503,94.50780783651214
2020-01-09,95.052498,94.81290533373004
2020-01-10,94.157997,93.9027038086879
2020-01-13,94.565002,93.97733236001048
2020-01-14,93.472,92.83749293160838
2020-01-15,93.100998,92.75883958518054
2020-01-16,93.897003,93.15238761309271
2020-01-17,93.236,92.7683175359267
2020-01-21,94.599998,93.7299036399956
2020-01-22,94.373001,94.11777091624312
2020-01-23,94.228996,93.52598425244707
2020-01-24,93.082001,92.5489883138201
2020-01-27,91.417,91.17949431788702
2020-01-28,92.662498,91.8482329549587
2020-01-29,92.900002,92.8242604521626
2020-01-30,93.533997,92.74210941074988
2020-01-31,100.435997,100.37631236280944
2020-02-03,100.209999,101.13045419038237
2020-02-04,102.483498,101.63025940009794
2020-02-05,101.9935,101.594848943201
2020-02-06,102.511497,101.5678517792409
2020-02-07,103.963997,103.65887775803904
2020-02-10,106.695503,105.73808379571614
2020-02-11,107.540001,107.86404382220113
2020-02-12,108.0,108.07531596069455
2020-02-13,107.4935,107.6687782200836
2020-02-14,106.7435,106.32113777040044
2020-02-18,107.783501,107.34618556030622
2020-02-19,108.511002,108.36333859407726
2020-02-20,107.654999,106.58176356031731
2020-02-21,104.7985,104.64903920055848
2020-02-24,100.4645,100.50069713867724
2020-02-25,98.637001,98.53118544908271
2020-02-26,98.9795,99.37834645398266
2020-02-27,94.214996,95.794784327648
2020-02-28,94.1875,92.99932794769649
2020-03-02,97.697502,95.27406945303504
2020-03-03,95.449501,95.7001946425672
2020-03-04,98.791496,97.12265410299712
2020-03-05,96.2015,96.3654303474095
2020-03-06,95.054497,94.45968101797943
2020-03-09,90.030502,91.1223427274798
2020-03-10,94.591003,91.9242476519428
2020-03-11,91.042999,90.75459672455916
2020-03-12,83.830498,85.44006538208556
2020-03-13,89.25,85.57183765794498
2020-03-16,84.457497,85.48095495735296
2020-03-17,90.391998,88.05441014592097
2020-03-18,91.5,90.3302118040465
2020-03-19,94.046501,94.70323043758398
2020-03-20,92.304497,92.89224506486464
2020-03-23,95.141502,93.79709813712456
2020-03-24,97.004997,95.26861841967636
2020-03-25,94.292,95.35048673642088
2020-03-26,97.774498,96.22961153527316
2020-03-27,95.004997,95.23668096409286
2020-03-30,98.197502,97.2200096710165
2020-03-31,97.486,98.07465821010408
2020-04-01,95.385002,95.10230419345264
2020-04-02,95.941498,95.17434790415336
2020-04-03,95.329498,94.83820813472316
2020-04-06,99.879501,98.49884007987114
2020-04-07,100.580002,100.36842103154494
2020-04-08,102.150002,101.1081940674236
2020-04-09,102.138,101.07349913115593
2020-04-13,108.443497,106.78349383662707
2020-04-14,114.166,112.5011456084757
2020-04-15,115.384003,114.82817280691012
2020-04-16,120.4095,120.79716564980264
2020-04-17,118.75,117.0353097356446
2020-04-20,119.680496,121.0125032702791
2020-04-21,116.405998,115.47409459453873
2020-04-22,118.1745,118.27588058792104
2020-04-23,119.972504,119.8012857948352
2020-04-24,120.511002,119.19446213575232
2020-04-27,118.800003,118.66023184110333
2020-04-28,115.704002,115.64701448980284
2020-04-29,118.635498,117.637656133374
2020-04-30,123.699997,121.7285406132806
2020-05-01,114.302002,114.3030969435588
2020-05-04,115.7995,115.0701368610006
2020-05-05,115.889999,115.71112074512874
2020-05-06,117.563004,116.74693630679845
2020-05-07,118.380501,117.12955995250422
2020-05-08,118.980499,118.17194190039449
2020-05-11,120.449997,119.92132901153056
2020-05-12,117.847504,118.21710013646704
2020-05-13,118.396004,118.33288454314336
2020-05-14,119.442497,118.47985890611425
2020-05-15,120.488998,119.14182474869988
2020-05-18,121.313004,120.09034603791048
2020-05-19,122.466499,123.13293863077918
2020-05-20,124.897003,123.90679463593209
2020-05-21,122.336998,123.29452766255866
2020-05-22,121.844002,121.92533992104832
2020-05-26,121.093002,120.91560930224573
2020-05-27,120.519501,117.2141659725647
2020-05-28,120.055,120.55449953695408
2020-05-29,122.1185,120.68884020590436
2020-06-01,123.552002,122.93491017113335
2020-06-02,123.620499,122.33723670035614
2020-06-03,123.919998,123.48028623715037
2020-06-04,123.029999,123.52349531971834
2020-06-05,124.150002,123.19457220405614
2020-06-08,126.203003,125.22425179933056
2020-06-09,130.042999,129.5545377231848
2020-06-10,132.372498,134.03275772832305
2020-06-11,127.898003,129.68856726932663
2020-06-12,127.250999,126.57309469815988
2020-06-15,128.634003,127.36092898438034
2020-06-16,130.763504,128.86834327988188
2020-06-17,132.048996,131.64215608827527
2020-06-18,132.699005,131.99938933910047
2020-06-19,133.750504,133.4856841713208
2020-06-22,135.690994,134.36863871653173
2020-06-23,138.220505,137.7457072836275
2020-06-24,136.720001,136.88773507474374
2020-06-25,137.729004,136.1328250648672
2020-06-26,134.643494,135.2156195812886
2020-06-29,134.018997,132.00066768665542
2020-06-30,137.940994,136.6523174643141
2020-07-01,143.934998,142.5186429136763
2020-07-02,144.514999,145.24496162497533
2020-07-06,152.852005,150.87903112835704
2020-07-07,150.005997,150.2610227545655
2020-07-08,154.055496,152.66085527835753
2020-07-09,159.1315,156.70506857539704
2020-07-10,160.0,157.88008484526384
2020-07-13,155.199997,158.5050874700695
2020-07-14,154.199997,150.04493807703773
2020-07-15,150.443497,150.0991021543761
2020-07-16,149.994995,148.38678211299168
2020-07-17,148.098495,148.24753648866562
2020-07-20,159.841995,156.97302584789642
2020-07-21,156.914505,156.56304962941175
2020-07-22,154.995499,154.4611555303257
2020-07-23,149.327499,149.48266945249287
2020-07-24,150.445496,148.29228225942657
2020-07-27,152.760498,152.2557151276588
2020-07-28,150.016495,150.88815441693814
2020-07-29,151.676498,150.12649225393267
2020-07-30,152.593994,152.90447256699915
2020-07-31,158.233994,158.26934966985732
2020-08-03,155.594498,155.7668346090377
