Date,Close,Predicted Price
2020-01-02,28.684,27.98907737677248
2020-01-03,29.534,29.38241604464626
2020-01-06,30.102667,29.422363319115743
2020-01-07,31.270666,30.378171275328704
2020-01-08,32.809334,32.066326419223905
2020-01-09,32.089333,31.48102482977213
2020-01-10,31.876667,31.379631357948952
2020-01-13,34.990665,33.96501767837943
2020-01-14,35.861332,34.955926005797615
2020-01-15,34.566666,34.57198176153629
2020-01-16,34.232666,33.40284255113404
2020-01-17,34.033333,33.54035568285073
2020-01-21,36.48,35.70458824558749
2020-01-22,37.970669,38.12334678078173
2020-01-23,38.146667,37.58635419267127
2020-01-24,37.654667,36.876190837882845
2020-01-27,37.201332,36.64949785757488
2020-01-28,37.793331,37.302343920131065
2020-01-29,38.732666,38.186895409161394
2020-01-30,42.720669,41.86732079123295
2020-01-31,43.371334,42.46251190029929
2020-02-03,52.0,50.098180660474114
2020-02-04,59.137333,60.163551556664345
2020-02-05,48.98,49.31733702826382
2020-02-06,49.930668,50.346703627154895
2020-02-07,49.871334,50.18578546766513
2020-02-10,51.418667,51.38328162225396
2020-02-11,51.625332,50.96776400403505
2020-02-12,51.152668,51.235930242434975
2020-02-13,53.599998,52.46873073885742
2020-02-14,53.335335,53.22840073969086
2020-02-18,57.226665,56.09191483830741
2020-02-19,61.161331,61.00604809880848
2020-02-20,59.960667,57.6173595720713
2020-02-21,60.066666,58.926471027488674
2020-02-24,55.585999,55.8286357159671
2020-02-25,53.327332,53.27317166323413
2020-02-26,51.919998,52.92302162367285
2020-02-27,45.266666,45.495583686935085
2020-02-28,44.532665,43.62008082432245
2020-03-02,49.574669,47.29647238056145
2020-03-03,49.700668,48.64358215126593
2020-03-04,49.966667,48.54101932624109
2020-03-05,48.302666,48.59665052657999
2020-03-06,46.898666,46.09146194548383
2020-03-09,40.533333,42.77034119985522
2020-03-10,43.021999,41.229276916126345
2020-03-11,42.282001,41.46001925625271
2020-03-12,37.369999,37.124163071379016
2020-03-13,36.441334,34.950304744826155
2020-03-16,29.671333,30.668030310152844
2020-03-17,28.68,28.15071884197048
2020-03-18,24.081333,24.23309907991557
2020-03-19,28.509333,27.53846552577317
2020-03-20,28.502001,30.03864539093865
2020-03-23,28.952667,27.640976014089343
2020-03-24,33.666668,33.0041057800833
2020-03-25,35.950001,34.6790351390605
2020-03-26,35.210667,34.812600725424474
2020-03-27,34.290668,33.66511856810513
2020-03-30,33.475334,32.86792500255435
2020-03-31,34.933334,34.81980980744831
2020-04-01,32.104,32.11141230301868
2020-04-02,30.298,30.443259571577467
2020-04-03,32.000668,31.63827194391751
2020-04-06,34.416,33.406104284077415
2020-04-07,36.363335,36.204829647318896
2020-04-08,36.589333,35.532792912300195
2020-04-09,38.200001,37.40036694049269
2020-04-13,43.396667,41.48216172299015
2020-04-14,47.326,47.95119521643429
2020-04-15,48.655334,47.886618969720935
2020-04-16,49.680668,48.93682532050919
2020-04-17,50.259335,49.86841167294848
2020-04-20,49.757332,48.96419101866082
2020-04-21,45.781334,46.42498913089184
2020-04-22,48.807335,47.17864486495964
2020-04-23,47.042,47.08308143358045
2020-04-24,48.343334,47.26463725866893
2020-04-27,53.25,51.68995000754995
2020-04-28,51.274666,51.01146976587495
2020-04-29,53.367332,52.50750401921351
2020-04-30,52.125332,52.48168166948682
2020-05-01,46.754665,46.990848956951154
2020-05-04,50.745998,49.182708889369934
2020-05-05,51.214001,51.20475838638349
2020-05-06,52.172001,51.16926990984299
2020-05-07,52.002666,52.06567264161926
2020-05-08,54.627998,53.62631477751311
2020-05-11,54.085999,53.63846260160588
2020-05-12,53.960667,54.49945268939135
2020-05-13,52.730667,51.50608474928905
2020-05-14,53.555332,51.87698771035254
2020-05-15,53.278,52.77201900585033
2020-05-18,54.242001,53.82382743496128
2020-05-19,53.867332,53.75779266482586
2020-05-20,54.370667,54.06340815443439
2020-05-21,55.173332,53.72365053595105
2020-05-22,54.458668,54.304491050354656
2020-05-26,54.591331,54.19616305546166
2020-05-27,54.681999,52.72992830140933
2020-05-28,53.720669,53.72215235006459
2020-05-29,55.666668,54.541961684989886
2020-06-01,59.873333,58.60356069242326
