Date,Close,Predicted Price
2014-09-29,99.620003,98.23556386697506
2014-10-06,100.730003,100.07015854212597
2014-10-13,97.669998,96.40622127930452
2014-10-20,105.220001,103.2290576780844
2014-10-27,108.0,106.7204623065974
2014-11-03,109.010002,108.97961862199485
2014-11-10,114.18,112.0180892547863
2014-11-17,116.470001,115.58499698792436
2014-11-24,118.93,118.44756252436076
2014-12-01,115.0,112.79747164091972
2014-12-08,109.730003,110.51434401684185
2014-12-15,111.779999,108.70694799949165
2014-12-22,113.989998,113.3779466772466
2014-12-29,109.330002,109.0472760141864
2015-01-05,112.010002,108.73581273283315
2015-01-12,105.989998,106.51189406617942
2015-01-19,112.980003,110.82894460111277
2015-01-26,117.160004,114.3445284055892
2015-02-02,118.93,117.94654370270575
2015-02-09,127.080002,124.786885561633
2015-02-16,129.5,128.15607411643978
2015-02-23,128.460007,129.63724193119037
2015-03-02,126.599998,126.87893856205446
2015-03-09,123.589996,123.7899960495294
2015-03-16,125.900002,126.73313049046928
2015-03-23,123.25,123.8534501482329
2015-03-30,125.32,124.73891218699907
2015-04-06,127.099998,126.71020479546556
2015-04-13,124.75,125.04115971881862
2015-04-20,130.279999,128.67062043008102
2015-04-27,128.949997,127.5090800761052
2015-05-04,127.620003,125.07313219481156
2015-05-11,128.770004,126.54945296961664
2015-05-18,132.539993,131.4271118461395
2015-05-25,130.279999,129.6958518835939
2015-06-01,128.649994,129.20606178947074
2015-06-08,127.169998,126.88269786524256
2015-06-15,126.599998,127.05769856493824
2015-06-22,126.75,128.0597511584706
2015-06-29,126.440002,125.40174748356544
2015-07-06,123.279999,121.00641820058244
2015-07-13,129.619995,127.53140934244284
2015-07-20,124.5,125.01042317070656
2015-07-27,121.300003,121.58712048922985
2015-08-03,115.519997,114.50073768128078
2015-08-10,115.959999,113.29910369801408
2015-08-17,105.760002,108.66488524237168
2015-08-24,113.290001,106.10244087519229
2015-08-31,109.269997,109.82668317736336
2015-09-07,114.209999,111.63395835354666
2015-09-14,113.449997,112.69557658340456
2015-09-21,114.709999,114.5134150895292
2015-09-28,110.379997,108.8323519363462
2015-10-05,112.120003,109.96132077873942
2015-10-12,111.040001,109.83615507091712
2015-10-19,119.080002,116.20496532215525
2015-10-26,119.5,116.82087597900752
2015-11-02,121.059998,121.7353345504234
2015-11-09,112.339996,114.35321743511004
2015-11-16,119.300003,117.11247067819144
2015-11-23,117.809998,117.516151869795
2015-11-30,119.029999,115.684472652816
2015-12-07,113.18,114.40972142712424
2015-12-14,106.029999,107.21945587809417
2015-12-21,108.029999,106.81462277608264
2015-12-28,105.260002,106.38095615206058
2016-01-04,96.959999,99.76945925401117
2016-01-11,97.129997,97.38005540170728
2016-01-18,101.419998,96.35972308816686
2016-01-25,97.339996,93.91827179772726
2016-02-01,94.019997,94.505067095682
2016-02-08,93.989998,94.7073205636653
2016-02-15,96.040001,97.19170077399356
2016-02-22,96.910004,94.82120511104053
2016-02-29,103.010002,101.47002701728276
2016-03-07,102.260002,100.53758603891742
2016-03-14,105.919998,104.85073090344824
2016-03-21,105.669998,105.99106597570508
2016-03-28,109.989998,108.03610096106664
2016-04-04,108.660004,109.53024140071014
2016-04-11,109.849998,110.89118968594128
2016-04-18,105.68,105.15751526003072
2016-04-25,93.739998,95.23881699422606
2016-05-02,92.720001,93.33041370256954
2016-05-09,90.519997,90.3741062341476
2016-05-16,95.220001,93.67345988529608
2016-05-23,100.349998,98.95490861955506
2016-05-30,97.919998,97.44253994048869
2016-06-06,98.830002,100.16294828214195
2016-06-13,95.330002,95.92194473110538
2016-06-20,93.400002,93.60863040776508
2016-06-27,95.889999,94.01017575749272
2016-07-04,96.68,95.29287854498592
2016-07-11,98.779999,98.23368171614324
2016-07-18,98.660004,99.7051544401354
2016-07-25,104.209999,101.14040047404612
2016-08-01,107.480003,106.11319061310992
2016-08-08,108.18,107.89114347049484
2016-08-15,109.360001,109.25349508406283
2016-08-22,106.940002,106.7834668198175
2016-08-29,107.730003,106.36196713761971
2016-09-05,103.129997,104.37699389874632
2016-09-12,114.919998,112.30934891986809
2016-09-19,112.709999,112.66015281270607
2016-09-26,113.050003,113.4193615783923
2016-10-03,114.059998,113.3544723513876
2016-10-10,117.629997,117.14228629800306
2016-10-17,116.599998,114.80531972412408
2016-10-24,113.720001,114.65728965250142
2016-10-31,108.839996,109.31377430253276
2016-11-07,108.43,107.55673792159745
2016-11-14,110.059998,106.57127308251472
2016-11-21,111.790001,111.35411534114908
2016-11-28,109.900002,109.76955699244418
2016-12-05,113.949997,111.75447440143527
2016-12-12,115.970001,114.84376417467529
2016-12-19,116.519997,116.50675148168148
2016-12-26,115.82,116.38356050992064
2017-01-02,117.910004,116.35151821116403
2017-01-09,119.040001,119.0271593009892
2017-01-16,120.0,119.4667183756512
2017-01-23,121.949997,121.0401503783961
2017-01-30,129.080002,127.49461938255412
2017-02-06,132.119995,131.42360094060422
2017-02-13,135.720001,134.82985917373085
2017-02-20,136.660004,136.02980316428634
2017-02-27,139.779999,138.43791227635217
2017-03-06,139.139999,137.61055883856622
2017-03-13,139.990005,140.070448796582
2017-03-20,140.639999,141.29137414464776
2017-03-27,143.660004,142.24740400902385
2017-04-03,143.339996,144.12110022052292
2017-04-10,141.050003,140.63419736134747
2017-04-17,142.270004,141.3641598557972
2017-04-24,143.649994,143.91441070833008
2017-05-01,148.960007,146.98603018943805
2017-05-08,156.100006,154.2217358776237
2017-05-15,153.059998,151.1524185458137
2017-05-22,153.610001,153.24974654444154
2017-05-29,155.449997,153.6245869718916
2017-06-05,148.979996,148.64574323693054
2017-06-12,142.270004,143.89290030607182
2017-06-19,146.279999,145.9115468127477
2017-06-26,144.020004,143.77057572664214
2017-07-03,144.179993,142.86317871647637
2017-07-10,149.039993,147.07757748620216
2017-07-17,150.270004,150.44080882464533
2017-07-24,149.5,150.18663452126617
2017-07-31,156.389999,155.55579119045254
2017-08-07,157.479996,158.36716566268814
2017-08-14,157.5,159.30242243208676
2017-08-21,159.860001,157.68413446094388
2017-08-28,164.050003,163.21977822688956
2017-09-04,158.630005,159.64274733530402
2017-09-11,159.880005,160.69498860027346
2017-09-18,151.889999,152.50824071091935
2017-09-25,154.119995,152.5212711635033
2017-10-02,155.300003,153.38904015086007
2017-10-09,156.990005,156.5228961916468
2017-10-16,156.25,157.4948863630852
2017-10-23,163.050003,160.299022838325
2017-10-30,172.5,171.20832112108462
2017-11-06,174.669998,174.41057651217147
2017-11-13,170.149994,169.85616419342904
2017-11-20,174.970001,173.27747289322247
2017-11-27,171.050003,168.49450376309167
2017-12-04,169.369995,167.4777542040203
2017-12-11,173.970001,172.25741542535067
2017-12-18,175.009995,174.98099946753854
2017-12-25,169.229996,169.97872189085197
2018-01-01,175.0,173.01353255443007
2018-01-08,177.089996,175.19184721414035
2018-01-15,178.460007,176.96800839043533
2018-01-22,171.509995,172.85052087149603
2018-01-29,160.5,161.86989312150655
2018-02-05,156.410004,155.35427197738468
2018-02-12,172.429993,169.65983299259966
2018-02-19,175.5,173.57949907035135
2018-02-26,176.210007,176.13691973646218
2018-03-05,179.979996,177.7188092518311
2018-03-12,178.020004,180.2480902860993
2018-03-19,164.940002,167.32205674569468
2018-03-26,167.779999,170.77471567653805
2018-03-29,167.779999,169.69802016590083
