Date,Close,Predicted Price
2020-01-02,68.433998,67.66267132191491
2020-01-03,68.075996,67.89777921823377
2020-01-06,69.890503,68.8716685578641
2020-01-07,69.755501,69.34211146188824
2020-01-08,70.251999,69.85200248084055
2020-01-09,70.989502,70.44542405938535
2020-01-10,71.447998,70.84722202351902
2020-01-13,72.001503,71.16472478130979
2020-01-14,71.529503,71.17403364103664
2020-01-15,71.959999,71.44624887707235
2020-01-16,72.508003,71.81249806864228
2020-01-17,73.975998,73.12793829387041
2020-01-21,74.112503,73.57225803612738
2020-01-22,74.193497,74.17572670578045
2020-01-23,74.234497,73.87542166381708
2020-01-24,73.308502,73.08453891786206
2020-01-27,71.586502,70.84915145976667
2020-01-28,72.525002,71.68818705678879
2020-01-29,72.834999,72.17977298800926
2020-01-30,72.712502,71.98632648774912
2020-01-31,71.639,71.41255337489258
2020-02-03,74.129997,73.3713982540095
2020-02-04,72.2705,71.48848420029277
2020-02-05,72.302498,71.43861311111186
2020-02-06,73.7985,73.2129403145867
2020-02-07,73.955498,73.52280201657302
2020-02-10,75.432999,74.53363903064013
2020-02-11,75.502998,75.54147100383598
2020-02-12,75.931503,75.23656741427645
2020-02-13,75.669502,75.42457515988133
2020-02-14,75.936501,75.14031537150224
2020-02-18,75.972,75.757023134865
2020-02-19,76.2435,75.80820979070054
2020-02-20,75.849503,75.23322327316733
2020-02-21,74.172997,74.00104247474879
2020-02-24,70.992996,70.57109567098118
2020-02-25,69.316002,69.33568844638893
2020-02-26,69.523499,69.28341609867877
2020-02-27,65.747498,66.13001164529294
2020-02-28,66.962502,65.59698878880174
2020-03-02,69.316002,67.45313513470582
2020-03-03,66.886002,67.14130149385218
2020-03-04,69.080002,67.535728097727
2020-03-05,65.737999,65.40670539195426
2020-03-06,64.787003,63.7837243975772
2020-03-09,60.789501,61.32585584740659
2020-03-10,63.758499,61.50888364380596
2020-03-11,60.544998,60.04058565064774
2020-03-12,55.577499,57.61409898287235
2020-03-13,60.713501,57.3151103216052
2020-03-16,53.650002,55.24492046049442
2020-03-17,55.903,53.774513681144114
2020-03-18,54.559502,53.33620013459682
2020-03-19,55.5835,55.0981617199141
2020-03-20,53.4105,53.66758785765328
2020-03-23,52.706501,50.88842593905651
2020-03-24,56.5005,55.15948886937079
2020-03-25,55.081001,54.95191860091202
2020-03-26,58.146,56.52902870025414
2020-03-27,55.513,55.8840856711505
2020-03-30,57.315498,55.5253858366676
2020-03-31,58.0975,57.440101757303616
2020-04-01,55.105,54.74798475729196
2020-04-02,55.851501,55.13240012176692
2020-04-03,54.634998,53.87358422794547
2020-04-06,59.1595,58.05929941493521
2020-04-07,59.127998,58.97559068538865
2020-04-08,60.349998,59.39387383301665
2020-04-09,60.328499,59.58670983467637
2020-04-13,60.5205,59.35907329534401
2020-04-14,63.261501,62.4476331852018
2020-04-15,62.865002,62.46139760809682
2020-04-16,62.871498,62.00232428535695
2020-04-17,63.950001,63.33052126057684
2020-04-20,63.057499,62.77644067161243
2020-04-21,60.608002,60.475086414171926
2020-04-22,62.920502,62.91352529435558
2020-04-23,63.558498,63.47734860484113
2020-04-24,63.830002,62.72336304609902
2020-04-27,63.542999,63.16948880948537
2020-04-28,61.629501,61.69008637093394
2020-04-29,67.109001,66.65524774550272
2020-04-30,67.334999,66.43548173941008
2020-05-01,65.865997,66.22017223004902
2020-05-04,66.144997,65.09735638527741
2020-05-05,67.450996,67.59479712133954
2020-05-06,67.2715,67.34996669964418
2020-05-07,68.463997,67.82793756156225
2020-05-08,69.217003,68.81817176929923
2020-05-11,70.179497,69.80459111003402
2020-05-12,68.759003,68.8696864530498
2020-05-13,67.416496,66.81258518447105
2020-05-14,67.843002,66.72602020642533
2020-05-15,68.653,67.59457108685037
2020-05-18,69.259003,68.51849113669135
2020-05-19,68.720001,68.63137493862251
2020-05-20,70.458,69.80690769135512
2020-05-21,70.337502,69.65761929473238
2020-05-22,70.662003,69.93129589435385
2020-05-26,71.068497,70.88512608876486
2020-05-27,71.014,69.75754776382782
2020-05-28,70.912003,71.19639815444825
2020-05-29,71.676003,71.01695465870581
2020-06-01,71.7435,71.30533679608507
2020-06-02,72.115501,71.08085432240648
2020-06-03,71.962502,71.49328743671055
2020-06-04,70.714996,70.35522937148096
2020-06-05,72.000999,71.17869674702365
2020-06-08,72.402,71.65626503943628
2020-06-09,72.603996,72.55642429287637
2020-06-10,73.235001,72.77599578046211
2020-06-11,70.095001,70.3290222240605
2020-06-12,70.646004,69.59825992982661
2020-06-15,71.037003,70.27880285479728
2020-06-16,72.323502,71.52721725114276
2020-06-17,72.626999,71.8520960324068
2020-06-18,71.706001,71.23745308175026
2020-06-19,71.232002,70.89940145344005
2020-06-22,72.532997,71.55601081718468
2020-06-23,73.198997,72.75666582123449
2020-06-24,71.635002,71.88320440742484
2020-06-25,72.055,71.07601368034852
2020-06-26,68.126999,68.2974020725655
2020-06-29,69.858498,68.64943856038536
2020-06-30,70.902496,70.03042092738009
2020-07-01,72.099998,71.42364723466662
2020-07-02,73.496498,73.50261817241221
2020-07-06,74.982498,74.3504236865588
2020-07-07,74.496002,75.06235217963784
2020-07-08,75.18,74.65523727891015
2020-07-09,75.932999,75.2158313518286
2020-07-10,76.9505,75.78833307441892
2020-07-13,75.611504,76.3468555815085
2020-07-14,76.042999,75.0602067987347
2020-07-15,75.844002,75.2153879343023
2020-07-16,75.746002,74.65655302894251
2020-07-17,75.842499,74.91021889650554
2020-07-20,78.192001,76.86317309210726
2020-07-21,77.795998,77.61360465636301
2020-07-22,78.2425,77.28009322227865
2020-07-23,75.837502,75.76717225738908
2020-07-24,75.4105,74.67418893726398
2020-07-27,76.471497,76.10239257779034
2020-07-28,75.182503,74.88388854281867
2020-07-29,76.175499,75.79944922452378
2020-07-30,76.918503,75.96643826680037
2020-07-31,74.397499,73.01705773442919
2020-08-03,74.138,73.60316967253124
