Open,High,Low,Volume
157.5,160.740005,155.110001,112671200
160.139999,164.940002,159.929993,126128700
163.75,164.25,158.529999,101660200
160.5,163.960007,157.910004,220582600
160.110001,160.5,150.559998,186188500
149.990005,154.720001,149.160004,154856800
154.259995,155.490005,152.460007,93784300
155.809998,158,155.100006,81304800
157.899994,160.869995,155.020004,126051300
156.889999,163.600006,155.270004,122403300
163.889999,174.259995,163.720001,215177400
172.369995,176.240005,171.720001,138425400
173.5,174.5,168.380005,116459700
170.289993,175.5,169.559998,81009300
175.050003,175.080002,167.160004,170098500
172.479996,172.619995,166.460007,137481100
169.199997,174.169998,168.789993,139147200
174.880005,177.199997,173.25,117632400
170.800003,171.850006,169.220001,97163800
170.160004,175.369995,169.259995,101168400
174.350006,177.360001,173,110197500
177.899994,180.100006,175.070007,127571200
177.300003,179.440002,170.059998,191574800
170.160004,170.160004,160.100006,262992100
159.100006,163.880005,150.240005,317654000
158.5,174.820007,157.509995,225336900
172.050003,175.649994,171.009995,136206400
176.350006,180.619995,172.449997,202128400
175.210007,180,174.270004,139852700
180.289993,183.5,177.619995,155417500
177.320007,177.470001,164.940002,172670700
168.070007,175.149994,165.190002,157898400
167.804993,171.75,166.899994,38398505
