Open,High,Low,Volume
0.35473,0.38932,0.35089,1
0.37522,0.37522,0.36496,1
0.36754,0.37138,0.36496,1
0.36883,0.38289,0.36496,1
0.38164,0.38932,0.37906,1
0.37906,0.38164,0.37522,1
0.37906,0.38674,0.37651,1
0.38419,0.38419,0.37522,1
0.38289,0.39186,0.37906,1
0.38164,0.38289,0.37522,1
0.38164,0.38289,0.37906,1
0.38289,0.38289,0.37906,1
0.38164,0.38419,0.37906,1
0.37906,0.38289,0.37138,1
0.38164,0.40724,0.38164,1
0.39956,0.40593,0.39699,1
0.40081,0.41111,0.40081,1
0.40339,0.41111,0.39956,1
0.41111,0.42134,0.40081,1
0.42134,0.42646,0.41491,1
0.41491,0.41618,0.40724,1
0.40853,0.41366,0.39699,1
0.39956,0.40081,0.39186,1
0.39316,0.39956,0.39186,1
0.39316,0.40724,0.38674,1
0.40339,0.41111,0.40081,1
0.40593,0.40593,0.39443,1
0.39443,0.39699,0.39316,1
0.39316,0.39699,0.39186,1
0.39699,0.40081,0.39443,1
0.39443,0.39956,0.38932,1
0.39443,0.41874,0.39443,1
0.41491,0.41491,0.40593,1
0.41491,0.4354,0.41366,1
0.42902,0.4354,0.42134,1
0.44694,0.47251,0.44694,1
0.45081,0.45845,0.43927,1
0.44052,0.44052,0.42134,1
0.42646,0.44566,0.42646,1
0.44566,0.45845,0.44566,1
0.45081,0.46357,0.45081,1
0.45081,0.45589,0.44694,1
0.45081,0.45081,0.43157,1
0.4354,0.43668,0.41874,1
0.4354,0.44052,0.42902,1
0.43157,0.43157,0.42516,1
0.42646,0.43927,0.41874,1
0.4354,0.44309,0.4354,1
0.44052,0.44309,0.42902,1
0.43286,0.43668,0.42902,1
0.4354,0.43927,0.43157,1
0.43157,0.4354,0.42646,1
0.42902,0.43927,0.42902,1
0.43668,0.45589,0.43668,1
0.45081,0.46487,0.44694,1
0.46357,0.47763,0.45845,1
0.47763,0.49056,0.47763,1
0.48535,0.49931,0.47251,1
0.47763,0.48535,0.46872,1
0.47251,0.5021,0.46998,1
0.5007,0.5209,0.5007,1
0.5148,0.5223,0.5072,1
0.5111,0.5148,0.42902,1
0.49931,0.5046,0.48291,1
0.48291,0.48291,0.47512,1
0.48291,0.49551,0.48027,1
0.48671,0.5186,0.48671,1
0.5148,0.5302,0.5148,1
0.5209,0.525,0.49931,1
0.5021,0.5288,0.5021,1
0.5276,0.5366,0.5223,1
0.5329,0.5851,0.5302,1
0.5814,0.5826,0.5621,1
0.575,0.5969,0.575,1
0.5877,0.5903,0.5686,1
0.575,0.5789,0.561,1
0.575,0.5826,0.5659,1
0.5686,0.5686,0.5466,1
0.5649,0.5944,0.5597,1
0.5903,0.5981,0.571,1
0.5865,0.593,0.5814,1
0.5903,0.5903,0.5814,1
0.5877,0.5981,0.5865,1
0.5944,0.5944,0.5826,1
0.5903,0.5944,0.5826,1
0.5903,0.5969,0.5865,1
0.593,0.6082,0.593,1
0.6043,0.6199,0.6032,1
0.6185,0.6248,0.6148,1
0.6199,0.6199,0.5981,1
0.6032,0.6043,0.5724,1
0.575,0.575,0.561,1
0.575,0.5789,0.5659,1
0.5764,0.5814,0.575,1
0.575,0.5814,0.5621,1
0.5814,0.5877,0.5686,1
0.5724,0.575,0.5428,1
0.5466,0.5545,0.5186,1
0.5466,0.571,0.5404,1
0.5597,0.5764,0.5597,1
0.575,0.5789,0.5532,1
0.5545,0.561,0.5494,1
0.5597,0.575,0.5597,1
0.5724,0.5814,0.5659,1
0.5789,0.5865,0.5659,1
0.5724,0.5789,0.571,1
0.5724,0.5764,0.5545,1
0.5649,0.5789,0.5649,1
0.5764,0.6032,0.5686,1
0.6005,0.6032,0.5649,1
0.5621,0.5621,0.5441,1
0.5466,0.5545,0.5428,1
0.5545,0.5649,0.5532,1
0.5649,0.6032,0.5621,1
0.593,0.5969,0.5789,1
0.5597,0.5597,0.5466,1
0.5659,0.5686,0.5223,1
0.5342,0.5392,0.5125,1
0.5148,0.5186,0.49931,1
0.5276,0.5392,0.5223,1
0.5342,0.5532,0.5302,1
0.5532,0.5532,0.5441,1
0.5466,0.5494,0.5276,1
0.5288,0.5428,0.5276,1
0.5404,0.5428,0.5148,1
0.5148,0.5148,0.49056,1
0.49931,0.5021,0.47898,1
0.48671,0.5021,0.48671,1
0.49685,0.5072,0.49685,1
0.5007,0.5021,0.48791,1
0.5046,0.5173,0.5021,1
0.5125,0.5125,0.49551,1
0.49685,0.5209,0.49685,1
0.5098,0.5173,0.5046,1
0.5098,0.5342,0.5072,1
0.5329,0.5494,0.5329,1
