Open,High,Low,Volume,Predicted Price
93.75,94.900497,93.207497,80580000.0,-199.6853904078386
93.224998,94.309998,93.224998,75288000.0,-180.56120171740898
93.0,95.184502,93.0,81236000.0,-201.6173634339096
95.224998,95.694504,94.601997,80898000.0,-199.9447394951424
94.902,95.550003,94.321999,70160000.0,-160.99469517977425
95.494499,95.890999,94.790001,63346000.0,-135.87497281984824
95.268501,95.347,94.0,57074000.0,-113.94435733008189
94.565498,94.900002,94.040001,55616000.0,-108.56011283367148
94.293999,94.355499,92.927498,68818000.0,-157.77783271958344
93.612503,93.943001,92.754501,57932000.0,-118.21281036078085
94.149498,94.279503,93.301003,53190000.0,-100.55026451969552
94.294502,94.332001,92.862503,79946000.0,-198.3719780994471
93.25,94.713501,93.0,74156000.0,-176.32488011467964
94.804497,95.125,94.167,64326000.0,-140.138984895899
94.255501,94.499001,93.638,49692000.0,-87.43795966640619
94.568497,94.749496,92.372002,75324000.0,-181.7593149359598
91.0,92.050003,90.766998,70570000.0,-165.81611057596177
92.025002,92.905502,91.500999,56160000.0,-112.67030351041582
93.199997,93.737503,92.750999,41760000.0,-59.2536247037026
92.900002,93.643501,92.530502,126548000.0,-368.1092440250235
102.573502,102.786003,100.113503,311346000.0,-1033.4561161212075
100.529999,102.425003,100.012497,117834000.0,-327.9870217793449
101.494003,102.989998,100.768501,105786000.0,-283.6118716406732
103.551003,103.551003,101.599998,87524000.0,-217.1423394438021
102.051003,102.815002,101.239998,63660000.0,-130.26352390983644
102.099503,104.926498,101.904999,101906000.0,-267.4534111243365
104.250504,106.779999,104.248001,101124000.0,-262.5263863836013
107.544998,109.297501,106.800003,114920000.0,-310.6414836811434
108.160004,109.012497,107.764503,66686000.0,-134.77587992717272
107.249496,108.514,107.099998,60636000.0,-113.15006069399675
107.783997,107.952003,106.294502,52124000.0,-83.4994494807255
106.250999,108.303497,106.205498,58912000.0,-107.19434204421898
108.389999,109.254997,108.056,51224000.0,-78.17970795020435
108.653503,108.8395,106.372498,62626000.0,-121.48408202778552
107.107498,107.227501,104.400002,92926000.0,-233.76067685130357
100.158997,101.964996,99.398499,130940000.0,-376.3450549464965
101.320999,101.730003,97.920998,124382000.0,-354.43222001888535
98.514,100.733498,98.022499,104492000.0,-281.15140939272555
96.719002,98.75,94.138,162880000.0,-497.36724573153464
90.731499,94.487999,90.556503,189620000.0,-597.5420782237279
95.324501,97.725502,93.5,135234000.0,-397.20919351568267
98.768501,99.816498,94.404503,150690000.0,-453.06936739835726
97.328499,98.900002,96.099998,95458000.0,-250.50787647078698
96.650002,98.036003,95.5,94964000.0,-249.46609454950675
93.75,95.543503,93.474998,105472000.0,-289.63895248729267
88.693001,93.138496,88.064499,156264000.0,-477.9461214245005
93.543999,94.713501,90.908501,142666000.0,-427.62421813151616
92.892502,93.566002,90.074997,112496000.0,-318.92342114168474
86.098999,88.25,83.75,226924000.0,-740.9517613761399
87.75,89.315498,84.030998,176194000.0,-556.0759445911549
82.0755,87.972504,81.301498,178346000.0,-564.0037912930013
88.773499,92.889,84.461998,218342000.0,-707.0842451165955
87.5,92.083,87.25,192904000.0,-612.1705762354632
93.0,97.25,91.6325,207998000.0,-662.7655569676017
96.315498,97.849998,91.036499,196358000.0,-622.1870158651343
91.387497,95.970001,90.599998,156170000.0,-474.92904509658536
97.574997,97.75,95.016998,142942000.0,-425.2849598472148
96.0345,97.513,94.289001,129582000.0,-376.5498205933144
95.099998,97.824501,94.4645,124426000.0,-356.8940292561406
96.542999,96.989502,94.996002,107758000.0,-297.1869059365638
96.141502,98.681503,95.616997,122522000.0,-348.96981166947324
98.217499,99.651001,97.2005,102472000.0,-275.0988396056869
96.648499,97.248001,94.650002,82438000.0,-205.11313748798344
95.082001,96.376503,94.5,86720000.0,-220.6349041180688
95.557503,96.316498,94.457497,72198000.0,-168.08610372661738
96.800003,99.926003,96.500999,115464000.0,-321.987778695166
100.855499,101.786003,99.880997,102280000.0,-272.1058681001192
101.050003,102.199997,100.557503,79546000.0,-188.5754168093527
102.214996,102.650002,100.883003,92930000.0,-237.35078376829213
102.0,109.0,101.900002,134334000.0,-382.42222842524626
110.023499,114.599998,109.310501,161744000.0,-476.52389973629016
112.884003,116.668503,112.25,137332000.0,-385.2954017206514
117.300003,123.050003,116.75,240764000.0,-755.9959537558957
118.616501,120.0,115.801003,158600000.0,-460.540193406545
119.497498,122.249001,119.302498,115414000.0,-299.29202990993343
120.830498,121.415497,113.983002,149534000.0,-429.085648494039
118.449997,119.699997,117.550003,84244000.0,-188.51649277858266
119.999001,121.210999,119.103996,101332000.0,-249.22066045895298
120.849998,121.0215,119.099998,76498000.0,-159.38921088051117
122.160004,122.244003,118.150002,112912000.0,-292.5327381740819
118.605003,118.675003,115.300003,105388000.0,-268.1457152161638
116.500504,119.594498,115.5,91832000.0,-216.78802710372398
120.991997,123.75,119.800499,190692000.0,-572.716780711185
116.839996,118.122002,112.9095,195452000.0,-597.4767730082168
112.819,116.348999,112.819,97318000.0,-239.33397784026184
117.0,117.550003,115.356499,64850000.0,-120.4538921007761
116.472,117.872498,116.0,62356000.0,-110.33564706925111
118.738998,118.800003,117.155502,67928000.0,-130.24464211080823
118.607002,119.362,117.849998,64132000.0,-115.3783218038279
118.735001,120.983498,118.605499,65184000.0,-117.46001560780317
120.592499,120.949997,117.75,61498000.0,-105.74089443239089
118.339996,120.385002,116.889999,95658000.0,-230.02598840993954
118.050499,119.568497,117.6605,72962000.0,-147.2267208441475
118.426003,120.550003,117.818497,84700000.0,-189.311169242605
