Open,High,Low,Volume,Predicted Price
100.589996,100.690002,98.040001,142718700.0,-421.5048201334291
99.949997,102.379997,98.309998,280258200.0,-920.5494588460741
101.330002,101.779999,95.18,358539800.0,-1209.292430105457
98.32,105.489998,98.220001,358532900.0,-1202.4444658945913
104.849998,108.040001,104.699997,220230600.0,-695.2959300436371
108.220001,110.300003,107.720001,199952900.0,-619.1912324047094
109.019997,114.190002,108.400002,205166700.0,-635.1399192578567
114.269997,117.57,113.300003,233414700.0,-734.4440891768727
116.849998,119.75,116.620003,181873900.0,-543.8847791256337
118.809998,119.25,111.269997,266589700.0,-858.0454066900561
114.099998,114.849998,109.349998,259868000.0,-835.8500394594722
110.699997,113.239998,106.260002,328856600.0,-1088.894040819268
112.160004,114.519997,111.970001,119396500.0,-321.42970413075204
113.790001,114.769997,107.349998,152088400.0,-444.81485594279485
108.290001,113.25,104.629997,283252500.0,-922.7881825870379
112.599998,112.800003,105.199997,303607000.0,-999.1373260508728
107.839996,113.75,106.5,198737000.0,-612.9139489306447
113.739998,120.0,109.029999,465842700.0,-1582.1203704374466
118.050003,120.510002,116.080002,270757300.0,-868.0735331280972
118.550003,127.480003,118.43,303206800.0,-979.4049214544424
127.489998,129.5,126.919998,194354900.0,-579.6284737136925
130.020004,133.600006,126.610001,368216200.0,-1211.3000704488027
129.25,130.279999,125.760002,246938500.0,-772.3999309485442
127.959999,129.570007,121.629997,326514100.0,-1065.2802826516938
123.879997,129.25,122.870003,266672900.0,-844.4127382702949
127.120003,128.039993,122.599998,209326300.0,-638.4526231690653
124.050003,126.489998,123.099998,162031800.0,-465.33421784157764
124.470001,128.119995,124.330002,182207500.0,-536.8370119431992
128.369995,128.570007,124.459999,171186100.0,-498.36929352383044
125.57,130.630005,125.169998,207440700.0,-626.7686409351886
132.309998,134.539993,124.580002,420972300.0,-1405.5507492864997
129.5,130.570007,123.360001,271892000.0,-865.0791951249428
127.389999,129.490005,124.82,208301500.0,-632.0245939961547
128.380005,132.970001,128.360001,217297400.0,-659.9074111692996
132.600006,132.910004,129.119995,198148600.0,-591.9042583682666
130.279999,131.389999,128.360001,170746700.0,-492.604223245859
128.899994,130.179993,125.620003,220114600.0,-674.7112559049988
126.099998,128.309998,125.709999,198525200.0,-595.9138803871418
127.489998,129.800003,126.510002,195594000.0,-584.2372418826071
125.459999,126.940002,124.480003,150981900.0,-424.4308302599455
124.940002,126.230003,119.220001,274944900.0,-880.2636913679776
125.029999,129.619995,124.32,189244900.0,-561.6439906966067
130.970001,132.970001,121.989998,344269000.0,-1128.7180860815727
123.089996,123.910004,120.910004,191598600.0,-576.1597768405968
121.5,122.57,112.099998,385000600.0,-1287.5605238542214
116.529999,119.989998,109.629997,344717200.0,-1142.0616208262736
116.040001,117.650002,105.650002,319668200.0,-1055.4745979866452
94.870003,113.309998,92.0,500363000.0,-1716.0754451483751
112.029999,114.529999,107.360001,298194200.0,-976.1106787863476
111.75,114.209999,109.769997,252662700.0,-808.4907983949613
116.580002,116.889999,111.870003,277276000.0,-897.0637275870719
113.669998,116.690002,112.370003,242696300.0,-769.3165842137639
113.849998,114.57,107.309998,313896300.0,-1034.2875343972987
109.879997,112.279999,108.209999,261772800.0,-843.3397955180159
112.730003,112.75,109.559998,184885000.0,-563.4617452706095
110.800003,119.230003,110.110001,221354200.0,-689.9032545149796
118.080002,121.220001,113.989998,322362200.0,-1057.1293790991633
120.800003,123.82,119.610001,195203400.0,-589.1392058238839
120.959999,121.809998,112.269997,216555300.0,-674.2787911819412
111.379997,119.919998,111.0,189981200.0,-574.7443218302465
119.269997,119.730003,117.120003,109720400.0,-282.05393045654097
117.989998,119.410004,114.220001,206765800.0,-637.29699735351
118.980003,119.860001,112.849998,188745500.0,-572.9470076908163
112.18,112.800003,105.809998,315106400.0,-1040.3072660214978
107.279999,109.0,105.57,126607800.0,-354.2545050311011
107.589996,109.43,104.82,123484500.0,-343.31401288880437
102.610001,105.849998,96.43,343790200.0,-1152.2153983422268
98.970001,101.190002,95.360001,303513300.0,-1007.9279363106434
98.410004,101.459999,93.419998,243384100.0,-789.9750456575347
101.519997,101.529999,92.389999,380336500.0,-1291.1576812813387
96.470001,97.330002,93.690002,217154800.0,-696.3101478033171
93.129997,96.349998,92.589996,231122300.0,-746.9735052496096
95.019997,98.889999,94.610001,168316300.0,-515.7677676680978
96.309998,98.019997,93.32,159052900.0,-484.403629349071
96.860001,103.75,96.650002,201803800.0,-633.4412685586415
102.389999,102.830002,100.150002,155514300.0,-465.8006867042616
101.910004,106.5,101.779999,182073200.0,-558.2074039275174
105.93,107.650002,104.889999,119783600.0,-330.2262915074263
106.0,110.419998,104.879997,147965000.0,-430.8097961619124
110.419998,112.190002,108.120003,145722600.0,-421.14948096557146
108.970001,112.389999,108.660004,162310000.0,-480.19506459224
108.889999,108.949997,104.620003,189065500.0,-583.3645616647879
105.0,105.650002,92.510002,349424100.0,-1177.2630812556679
93.970001,95.900002,91.849998,225365600.0,-727.3861692361602
93.0,93.769997,89.470001,216049800.0,-696.417017019226
92.389999,95.43,91.650002,212707200.0,-680.9448771828577
95.870003,100.730003,95.669998,203888300.0,-643.5475354046104
99.599998,100.400002,96.629997,139735000.0,-411.4320682743472
97.989998,101.889999,97.550003,124864400.0,-354.5572190046946
98.690002,99.120003,95.300003,191732600.0,-602.3129419928515
96.0,96.889999,92.650002,206729000.0,-659.23882460077
93.0,96.470001,91.5,184328400.0,-577.2607477424456
